chrom	start	end	coverage	sample
chr8	127664000	127666000	1.92	GM12878_CTCF
chr8	127666000	127668000	2.1	GM12878_CTCF
chr8	127668000	127670000	1.74	GM12878_CTCF
chr8	127670000	127672000	1.94	GM12878_CTCF
chr8	127672000	127674000	1.79	GM12878_CTCF
chr8	127674000	127676000	2.21	GM12878_CTCF
chr8	127676000	127678000	2.11	GM12878_CTCF
chr8	127678000	127680000	2.19	GM12878_CTCF
chr8	127680000	127682000	2.23	GM12878_CTCF
chr8	127682000	127684000	2.11	GM12878_CTCF
chr8	127684000	127686000	2.16	GM12878_CTCF
chr8	127686000	127688000	1.98	GM12878_CTCF
chr8	127688000	127690000	1.78	GM12878_CTCF
chr8	127690000	127692000	2.02	GM12878_CTCF
chr8	127692000	127694000	2.23	GM12878_CTCF
chr8	127694000	127696000	2.1	GM12878_CTCF
chr8	127696000	127698000	2.23	GM12878_CTCF
chr8	127698000	127700000	1.79	GM12878_CTCF
chr8	127700000	127702000	1.83	GM12878_CTCF
chr8	127702000	127704000	1.89	GM12878_CTCF
chr8	127704000	127706000	2.16	GM12878_CTCF
chr8	127706000	127708000	1.89	GM12878_CTCF
chr8	127708000	127710000	1.82	GM12878_CTCF
chr8	127710000	127712000	1.85	GM12878_CTCF
chr8	127712000	127714000	1.99	GM12878_CTCF
chr8	127714000	127716000	2.11	GM12878_CTCF
chr8	127716000	127718000	2.06	GM12878_CTCF
chr8	127718000	127720000	2.06	GM12878_CTCF
chr8	127720000	127722000	2.25	GM12878_CTCF
chr8	127722000	127724000	2.18	GM12878_CTCF
chr8	127724000	127726000	1.92	GM12878_CTCF
chr8	127726000	127728000	2.32	GM12878_CTCF
chr8	127728000	127730000	29.0	GM12878_CTCF
chr8	127730000	127732000	74.7	GM12878_CTCF
chr8	127732000	127734000	2.65	GM12878_CTCF
chr8	127734000	127736000	2.1	GM12878_CTCF
chr8	127736000	127738000	2.25	GM12878_CTCF
chr8	127738000	127740000	1.79	GM12878_CTCF
chr8	127740000	127742000	1.82	GM12878_CTCF
chr8	127742000	127744000	2.17	GM12878_CTCF
chr8	127744000	127746000	2.26	GM12878_CTCF
chr8	127746000	127748000	2.27	GM12878_CTCF
chr8	127748000	127750000	1.94	GM12878_CTCF
chr8	127750000	127752000	1.92	GM12878_CTCF
chr8	127752000	127754000	2.1	GM12878_CTCF
chr8	127754000	127756000	1.88	GM12878_CTCF
chr8	127756000	127758000	2.23	GM12878_CTCF
chr8	127758000	127760000	2.29	GM12878_CTCF
chr8	127760000	127762000	2.2	GM12878_CTCF
chr8	127762000	127764000	1.92	GM12878_CTCF
chr8	127764000	127766000	1.78	GM12878_CTCF
chr8	127766000	127768000	1.8	GM12878_CTCF
chr8	127768000	127770000	2.2	GM12878_CTCF
chr8	127770000	127772000	2.15	GM12878_CTCF
chr8	127772000	127774000	1.75	GM12878_CTCF
chr8	127774000	127776000	2.06	GM12878_CTCF
chr8	127776000	127778000	2.13	GM12878_CTCF
chr8	127778000	127780000	1.8	GM12878_CTCF
chr8	127780000	127782000	1.9	GM12878_CTCF
chr8	127782000	127784000	2.24	GM12878_CTCF
chr8	127784000	127786000	1.76	GM12878_CTCF
chr8	127786000	127788000	2.2	GM12878_CTCF
chr8	127788000	127790000	2.25	GM12878_CTCF
chr8	127790000	127792000	2.0	GM12878_CTCF
chr8	127792000	127794000	2.26	GM12878_CTCF
chr8	127794000	127796000	2.24	GM12878_CTCF
chr8	127796000	127798000	1.92	GM12878_CTCF
chr8	127798000	127800000	2.12	GM12878_CTCF
chr8	127800000	127802000	2.03	GM12878_CTCF
chr8	127802000	127804000	2.08	GM12878_CTCF
chr8	127804000	127806000	1.87	GM12878_CTCF
chr8	127806000	127808000	2.05	GM12878_CTCF
chr8	127808000	127810000	1.96	GM12878_CTCF
chr8	127810000	127812000	16.29	GM12878_CTCF
chr8	127812000	127814000	7.43	GM12878_CTCF
chr8	127814000	127816000	2.05	GM12878_CTCF
chr8	127816000	127818000	2.17	GM12878_CTCF
chr8	127818000	127820000	2.16	GM12878_CTCF
chr8	127820000	127822000	2.04	GM12878_CTCF
chr8	127822000	127824000	1.98	GM12878_CTCF
chr8	127824000	127826000	2.25	GM12878_CTCF
chr8	127826000	127828000	1.79	GM12878_CTCF
chr8	127828000	127830000	1.98	GM12878_CTCF
chr8	127830000	127832000	2.23	GM12878_CTCF
chr8	127832000	127834000	2.19	GM12878_CTCF
chr8	127834000	127836000	2.23	GM12878_CTCF
chr8	127836000	127838000	1.86	GM12878_CTCF
chr8	127838000	127840000	2.22	GM12878_CTCF
chr8	127840000	127842000	1.81	GM12878_CTCF
chr8	127842000	127844000	1.96	GM12878_CTCF
chr8	127844000	127846000	1.96	GM12878_CTCF
chr8	127846000	127848000	3.31	GM12878_CTCF
chr8	127848000	127850000	22.62	GM12878_CTCF
chr8	127850000	127852000	3.85	GM12878_CTCF
chr8	127852000	127854000	2.11	GM12878_CTCF
chr8	127854000	127856000	1.77	GM12878_CTCF
chr8	127856000	127858000	1.99	GM12878_CTCF
chr8	127858000	127860000	2.1	GM12878_CTCF
chr8	127860000	127862000	2.25	GM12878_CTCF
chr8	127862000	127864000	1.83	GM12878_CTCF
chr8	127864000	127866000	1.74	GM12878_CTCF
chr8	127866000	127868000	2.29	GM12878_CTCF
chr8	127868000	127870000	1.7	GM12878_CTCF
chr8	127870000	127872000	2.29	GM12878_CTCF
chr8	127872000	127874000	2.18	GM12878_CTCF
chr8	127874000	127876000	2.05	GM12878_CTCF
chr8	127876000	127878000	2.18	GM12878_CTCF
chr8	127878000	127880000	2.14	GM12878_CTCF
chr8	127880000	127882000	2.1	GM12878_CTCF
chr8	127882000	127884000	1.86	GM12878_CTCF
chr8	127884000	127886000	2.25	GM12878_CTCF
chr8	127886000	127888000	2.18	GM12878_CTCF
chr8	127888000	127890000	2.1	GM12878_CTCF
chr8	127890000	127892000	2.07	GM12878_CTCF
chr8	127892000	127894000	2.0	GM12878_CTCF
chr8	127894000	127896000	2.24	GM12878_CTCF
chr8	127896000	127898000	2.01	GM12878_CTCF
chr8	127898000	127900000	1.79	GM12878_CTCF
chr8	127900000	127902000	1.86	GM12878_CTCF
chr8	127902000	127904000	1.72	GM12878_CTCF
chr8	127904000	127906000	2.02	GM12878_CTCF
chr8	127906000	127908000	2.06	GM12878_CTCF
chr8	127908000	127910000	1.78	GM12878_CTCF
chr8	127910000	127912000	2.24	GM12878_CTCF
chr8	127912000	127914000	1.88	GM12878_CTCF
chr8	127914000	127916000	2.15	GM12878_CTCF
chr8	127916000	127918000	1.94	GM12878_CTCF
chr8	127918000	127920000	1.76	GM12878_CTCF
chr8	127920000	127922000	1.99	GM12878_CTCF
chr8	127922000	127924000	1.93	GM12878_CTCF
chr8	127924000	127926000	1.86	GM12878_CTCF
chr8	127926000	127928000	2.08	GM12878_CTCF
chr8	127928000	127930000	1.88	GM12878_CTCF
chr8	127930000	127932000	1.86	GM12878_CTCF
chr8	127932000	127934000	2.09	GM12878_CTCF
chr8	127934000	127936000	1.78	GM12878_CTCF
chr8	127936000	127938000	2.16	GM12878_CTCF
chr8	127938000	127940000	2.08	GM12878_CTCF
chr8	127940000	127942000	1.71	GM12878_CTCF
chr8	127942000	127944000	2.0	GM12878_CTCF
chr8	127944000	127946000	2.09	GM12878_CTCF
chr8	127946000	127948000	1.77	GM12878_CTCF
chr8	127948000	127950000	2.17	GM12878_CTCF
chr8	127950000	127952000	2.0	GM12878_CTCF
chr8	127952000	127954000	1.85	GM12878_CTCF
chr8	127954000	127956000	1.79	GM12878_CTCF
chr8	127956000	127958000	1.82	GM12878_CTCF
chr8	127958000	127960000	2.2	GM12878_CTCF
chr8	127960000	127962000	2.09	GM12878_CTCF
chr8	127962000	127964000	1.85	GM12878_CTCF
chr8	127964000	127966000	2.2	GM12878_CTCF
chr8	127966000	127968000	2.14	GM12878_CTCF
chr8	127968000	127970000	1.89	GM12878_CTCF
chr8	127970000	127972000	2.15	GM12878_CTCF
chr8	127972000	127974000	1.77	GM12878_CTCF
chr8	127974000	127976000	2.29	GM12878_CTCF
chr8	127976000	127978000	1.75	GM12878_CTCF
chr8	127978000	127980000	2.47	GM12878_CTCF
chr8	127980000	127982000	18.31	GM12878_CTCF
chr8	127982000	127984000	6.35	GM12878_CTCF
chr8	127984000	127986000	2.23	GM12878_CTCF
chr8	127986000	127988000	1.76	GM12878_CTCF
chr8	127988000	127990000	1.78	GM12878_CTCF
chr8	127990000	127992000	2.09	GM12878_CTCF
chr8	127992000	127994000	1.95	GM12878_CTCF
chr8	127994000	127996000	2.29	GM12878_CTCF
chr8	127996000	127998000	2.19	GM12878_CTCF
chr8	127998000	128000000	1.77	GM12878_CTCF
chr8	128000000	128002000	2.19	GM12878_CTCF
chr8	128002000	128004000	1.8	GM12878_CTCF
chr8	128004000	128006000	2.0	GM12878_CTCF
chr8	128006000	128008000	1.78	GM12878_CTCF
chr8	128008000	128010000	1.87	GM12878_CTCF
chr8	128010000	128012000	1.99	GM12878_CTCF
chr8	128012000	128014000	2.11	GM12878_CTCF
chr8	128014000	128016000	2.01	GM12878_CTCF
chr8	128016000	128018000	3.62	GM12878_CTCF
chr8	128018000	128020000	79.43	GM12878_CTCF
chr8	128020000	128022000	18.72	GM12878_CTCF
chr8	128022000	128024000	2.18	GM12878_CTCF
chr8	128024000	128026000	2.07	GM12878_CTCF
chr8	128026000	128028000	2.46	GM12878_CTCF
chr8	128028000	128030000	43.96	GM12878_CTCF
chr8	128030000	128032000	10.76	GM12878_CTCF
chr8	128032000	128034000	2.11	GM12878_CTCF
chr8	128034000	128036000	1.77	GM12878_CTCF
chr8	128036000	128038000	1.79	GM12878_CTCF
chr8	128038000	128040000	2.16	GM12878_CTCF
chr8	128040000	128042000	1.89	GM12878_CTCF
chr8	128042000	128044000	1.89	GM12878_CTCF
chr8	128044000	128046000	1.94	GM12878_CTCF
chr8	128046000	128048000	2.27	GM12878_CTCF
chr8	128048000	128050000	2.06	GM12878_CTCF
chr8	128050000	128052000	1.81	GM12878_CTCF
chr8	128052000	128054000	2.29	GM12878_CTCF
chr8	128054000	128056000	1.8	GM12878_CTCF
chr8	128056000	128058000	1.95	GM12878_CTCF
chr8	128058000	128060000	2.27	GM12878_CTCF
chr8	128060000	128062000	2.05	GM12878_CTCF
chr8	128062000	128064000	1.78	GM12878_CTCF
chr8	128064000	128066000	2.14	GM12878_CTCF
chr8	128066000	128068000	2.22	GM12878_CTCF
chr8	128068000	128070000	2.08	GM12878_CTCF
chr8	128070000	128072000	2.24	GM12878_CTCF
chr8	128072000	128074000	2.23	GM12878_CTCF
chr8	128074000	128076000	1.96	GM12878_CTCF
chr8	128076000	128078000	2.14	GM12878_CTCF
chr8	128078000	128080000	2.28	GM12878_CTCF
chr8	128080000	128082000	2.13	GM12878_CTCF
chr8	128082000	128084000	2.24	GM12878_CTCF
chr8	128084000	128086000	1.74	GM12878_CTCF
chr8	128086000	128088000	2.24	GM12878_CTCF
chr8	128088000	128090000	2.02	GM12878_CTCF
chr8	128090000	128092000	2.19	GM12878_CTCF
chr8	128092000	128094000	1.87	GM12878_CTCF
chr8	128094000	128096000	1.85	GM12878_CTCF
chr8	128096000	128098000	1.93	GM12878_CTCF
chr8	128098000	128100000	2.29	GM12878_CTCF
chr8	128100000	128102000	1.98	GM12878_CTCF
chr8	128102000	128104000	1.88	GM12878_CTCF
chr8	128104000	128106000	1.82	GM12878_CTCF
chr8	128106000	128108000	1.83	GM12878_CTCF
chr8	128108000	128110000	1.95	GM12878_CTCF
chr8	128110000	128112000	2.23	GM12878_CTCF
chr8	128112000	128114000	2.09	GM12878_CTCF
chr8	128114000	128116000	2.08	GM12878_CTCF
chr8	128116000	128118000	2.02	GM12878_CTCF
chr8	128118000	128120000	2.18	GM12878_CTCF
chr8	128120000	128122000	1.96	GM12878_CTCF
chr8	128122000	128124000	1.77	GM12878_CTCF
chr8	128124000	128126000	2.26	GM12878_CTCF
chr8	128126000	128128000	2.11	GM12878_CTCF
chr8	128128000	128130000	2.24	GM12878_CTCF
chr8	128130000	128132000	2.28	GM12878_CTCF
chr8	128132000	128134000	1.73	GM12878_CTCF
chr8	128134000	128136000	1.96	GM12878_CTCF
chr8	128136000	128138000	1.95	GM12878_CTCF
chr8	128138000	128140000	1.78	GM12878_CTCF
chr8	128140000	128142000	1.86	GM12878_CTCF
chr8	128142000	128144000	2.22	GM12878_CTCF
chr8	128144000	128146000	1.86	GM12878_CTCF
chr8	128146000	128148000	1.86	GM12878_CTCF
chr8	128148000	128150000	2.22	GM12878_CTCF
chr8	128150000	128152000	2.24	GM12878_CTCF
chr8	128152000	128154000	1.71	GM12878_CTCF
chr8	128154000	128156000	1.9	GM12878_CTCF
chr8	128156000	128158000	1.79	GM12878_CTCF
chr8	128158000	128160000	1.88	GM12878_CTCF
chr8	128160000	128162000	1.77	GM12878_CTCF
chr8	128162000	128164000	2.23	GM12878_CTCF
chr8	128164000	128166000	1.88	GM12878_CTCF
chr8	128166000	128168000	1.82	GM12878_CTCF
chr8	128168000	128170000	1.95	GM12878_CTCF
chr8	128170000	128172000	2.0	GM12878_CTCF
chr8	128172000	128174000	1.86	GM12878_CTCF
chr8	128174000	128176000	1.8	GM12878_CTCF
chr8	128176000	128178000	2.01	GM12878_CTCF
chr8	128178000	128180000	1.74	GM12878_CTCF
chr8	128180000	128182000	1.94	GM12878_CTCF
chr8	128182000	128184000	2.14	GM12878_CTCF
chr8	128184000	128186000	2.07	GM12878_CTCF
chr8	128186000	128188000	2.28	GM12878_CTCF
chr8	128188000	128190000	1.73	GM12878_CTCF
chr8	128190000	128192000	2.11	GM12878_CTCF
chr8	128192000	128194000	1.77	GM12878_CTCF
chr8	128194000	128196000	2.18	GM12878_CTCF
chr8	128196000	128198000	2.24	GM12878_CTCF
chr8	128198000	128200000	1.93	GM12878_CTCF
chr8	128200000	128202000	2.08	GM12878_CTCF
chr8	128202000	128204000	2.16	GM12878_CTCF
chr8	128204000	128206000	1.98	GM12878_CTCF
chr8	128206000	128208000	1.93	GM12878_CTCF
chr8	128208000	128210000	1.75	GM12878_CTCF
chr8	128210000	128212000	2.16	GM12878_CTCF
chr8	128212000	128214000	2.17	GM12878_CTCF
chr8	128214000	128216000	1.73	GM12878_CTCF
chr8	128216000	128218000	1.89	GM12878_CTCF
chr8	128218000	128220000	2.11	GM12878_CTCF
chr8	128220000	128222000	1.92	GM12878_CTCF
chr8	128222000	128224000	1.84	GM12878_CTCF
chr8	128224000	128226000	2.03	GM12878_CTCF
chr8	128226000	128228000	2.03	GM12878_CTCF
chr8	128228000	128230000	1.91	GM12878_CTCF
chr8	128230000	128232000	2.14	GM12878_CTCF
chr8	128232000	128234000	2.19	GM12878_CTCF
chr8	128234000	128236000	1.78	GM12878_CTCF
chr8	128236000	128238000	1.99	GM12878_CTCF
chr8	128238000	128240000	1.71	GM12878_CTCF
chr8	128240000	128242000	1.88	GM12878_CTCF
chr8	128242000	128244000	1.77	GM12878_CTCF
chr8	128244000	128246000	1.94	GM12878_CTCF
chr8	128246000	128248000	1.73	GM12878_CTCF
chr8	128248000	128250000	1.82	GM12878_CTCF
chr8	128250000	128252000	1.77	GM12878_CTCF
chr8	128252000	128254000	2.01	GM12878_CTCF
chr8	128254000	128256000	2.07	GM12878_CTCF
chr8	128256000	128258000	1.89	GM12878_CTCF
chr8	128258000	128260000	2.13	GM12878_CTCF
chr8	128260000	128262000	2.21	GM12878_CTCF
chr8	128262000	128264000	2.0	GM12878_CTCF
chr8	128264000	128266000	2.11	GM12878_CTCF
chr8	128266000	128268000	1.98	GM12878_CTCF
chr8	128268000	128270000	1.81	GM12878_CTCF
chr8	128270000	128272000	2.1	GM12878_CTCF
chr8	128272000	128274000	2.13	GM12878_CTCF
chr8	128274000	128276000	2.12	GM12878_CTCF
chr8	128276000	128278000	1.78	GM12878_CTCF
chr8	128278000	128280000	1.99	GM12878_CTCF
chr8	128280000	128282000	1.97	GM12878_CTCF
chr8	128282000	128284000	2.18	GM12878_CTCF
chr8	128284000	128286000	2.0	GM12878_CTCF
chr8	128286000	128288000	1.89	GM12878_CTCF
chr8	128288000	128290000	1.73	GM12878_CTCF
chr8	128290000	128292000	2.19	GM12878_CTCF
chr8	128292000	128294000	1.8	GM12878_CTCF
chr8	128294000	128296000	2.02	GM12878_CTCF
chr8	128296000	128298000	2.26	GM12878_CTCF
chr8	128298000	128300000	1.88	GM12878_CTCF
chr8	128300000	128302000	1.93	GM12878_CTCF
chr8	128302000	128304000	2.14	GM12878_CTCF
chr8	128304000	128306000	2.03	GM12878_CTCF
chr8	128306000	128308000	1.97	GM12878_CTCF
chr8	128308000	128310000	1.91	GM12878_CTCF
chr8	128310000	128312000	2.28	GM12878_CTCF
chr8	128312000	128314000	1.96	GM12878_CTCF
chr8	128314000	128316000	2.11	GM12878_CTCF
chr8	128316000	128318000	2.14	GM12878_CTCF
chr8	128318000	128320000	1.73	GM12878_CTCF
chr8	128320000	128322000	2.02	GM12878_CTCF
chr8	128322000	128324000	2.22	GM12878_CTCF
chr8	128324000	128326000	1.74	GM12878_CTCF
chr8	128326000	128328000	2.23	GM12878_CTCF
chr8	128328000	128330000	1.92	GM12878_CTCF
chr8	128330000	128332000	2.03	GM12878_CTCF
chr8	128332000	128334000	2.13	GM12878_CTCF
chr8	128334000	128336000	1.77	GM12878_CTCF
chr8	128336000	128338000	2.06	GM12878_CTCF
chr8	128338000	128340000	1.79	GM12878_CTCF
chr8	128340000	128342000	2.26	GM12878_CTCF
chr8	128342000	128344000	2.23	GM12878_CTCF
chr8	128344000	128346000	1.96	GM12878_CTCF
chr8	128346000	128348000	6.18	GM12878_CTCF
chr8	128348000	128350000	52.31	GM12878_CTCF
chr8	128350000	128352000	4.42	GM12878_CTCF
chr8	128352000	128354000	2.2	GM12878_CTCF
chr8	128354000	128356000	1.81	GM12878_CTCF
chr8	128356000	128358000	1.95	GM12878_CTCF
chr8	128358000	128360000	1.74	GM12878_CTCF
chr8	128360000	128362000	1.81	GM12878_CTCF
chr8	128362000	128364000	1.8	GM12878_CTCF
chr8	128364000	128366000	1.94	GM12878_CTCF
chr8	128366000	128368000	2.19	GM12878_CTCF
chr8	128368000	128370000	1.89	GM12878_CTCF
chr8	128370000	128372000	1.81	GM12878_CTCF
chr8	128372000	128374000	2.3	GM12878_CTCF
chr8	128374000	128376000	2.03	GM12878_CTCF
chr8	128376000	128378000	1.89	GM12878_CTCF
chr8	128378000	128380000	2.17	GM12878_CTCF
chr8	127100000	127102000	2.03	GM12878_H3K27ac
chr8	127102000	127104000	1.87	GM12878_H3K27ac
chr8	127104000	127106000	2.24	GM12878_H3K27ac
chr8	127106000	127108000	2.18	GM12878_H3K27ac
chr8	127108000	127110000	1.87	GM12878_H3K27ac
chr8	127110000	127112000	1.96	GM12878_H3K27ac
chr8	127112000	127114000	1.73	GM12878_H3K27ac
chr8	127114000	127116000	1.88	GM12878_H3K27ac
chr8	127116000	127118000	1.86	GM12878_H3K27ac
chr8	127118000	127120000	2.12	GM12878_H3K27ac
chr8	127120000	127122000	1.71	GM12878_H3K27ac
chr8	127122000	127124000	2.22	GM12878_H3K27ac
chr8	127124000	127126000	1.98	GM12878_H3K27ac
chr8	127126000	127128000	1.98	GM12878_H3K27ac
chr8	127128000	127130000	1.72	GM12878_H3K27ac
chr8	127130000	127132000	1.95	GM12878_H3K27ac
chr8	127132000	127134000	1.8	GM12878_H3K27ac
chr8	127134000	127136000	2.16	GM12878_H3K27ac
chr8	127136000	127138000	1.96	GM12878_H3K27ac
chr8	127138000	127140000	1.89	GM12878_H3K27ac
chr8	127140000	127142000	1.94	GM12878_H3K27ac
chr8	127142000	127144000	1.73	GM12878_H3K27ac
chr8	127144000	127146000	2.24	GM12878_H3K27ac
chr8	127146000	127148000	2.12	GM12878_H3K27ac
chr8	127148000	127150000	1.94	GM12878_H3K27ac
chr8	127150000	127152000	1.74	GM12878_H3K27ac
chr8	127152000	127154000	1.79	GM12878_H3K27ac
chr8	127154000	127156000	2.15	GM12878_H3K27ac
chr8	127156000	127158000	2.3	GM12878_H3K27ac
chr8	127158000	127160000	1.74	GM12878_H3K27ac
chr8	127160000	127162000	2.05	GM12878_H3K27ac
chr8	127162000	127164000	2.06	GM12878_H3K27ac
chr8	127164000	127166000	2.14	GM12878_H3K27ac
chr8	127166000	127168000	1.94	GM12878_H3K27ac
chr8	127168000	127170000	2.08	GM12878_H3K27ac
chr8	127170000	127172000	2.18	GM12878_H3K27ac
chr8	127172000	127174000	1.85	GM12878_H3K27ac
chr8	127174000	127176000	1.98	GM12878_H3K27ac
chr8	127176000	127178000	1.73	GM12878_H3K27ac
chr8	127178000	127180000	2.13	GM12878_H3K27ac
chr8	127180000	127182000	2.07	GM12878_H3K27ac
chr8	127182000	127184000	1.9	GM12878_H3K27ac
chr8	127184000	127186000	2.13	GM12878_H3K27ac
chr8	127186000	127188000	2.19	GM12878_H3K27ac
chr8	127188000	127190000	2.12	GM12878_H3K27ac
chr8	127190000	127192000	1.92	GM12878_H3K27ac
chr8	127192000	127194000	2.28	GM12878_H3K27ac
chr8	127194000	127196000	2.09	GM12878_H3K27ac
chr8	127196000	127198000	2.1	GM12878_H3K27ac
chr8	127198000	127200000	1.88	GM12878_H3K27ac
chr8	127200000	127202000	2.11	GM12878_H3K27ac
chr8	127202000	127204000	2.04	GM12878_H3K27ac
chr8	127204000	127206000	2.24	GM12878_H3K27ac
chr8	127206000	127208000	2.24	GM12878_H3K27ac
chr8	127208000	127210000	1.71	GM12878_H3K27ac
chr8	127210000	127212000	1.72	GM12878_H3K27ac
chr8	127212000	127214000	1.97	GM12878_H3K27ac
chr8	127214000	127216000	1.82	GM12878_H3K27ac
chr8	127216000	127218000	2.12	GM12878_H3K27ac
chr8	127218000	127220000	2.21	GM12878_H3K27ac
chr8	127220000	127222000	2.24	GM12878_H3K27ac
chr8	127222000	127224000	2.05	GM12878_H3K27ac
chr8	127224000	127226000	2.01	GM12878_H3K27ac
chr8	127226000	127228000	2.04	GM12878_H3K27ac
chr8	127228000	127230000	1.75	GM12878_H3K27ac
chr8	127230000	127232000	1.92	GM12878_H3K27ac
chr8	127232000	127234000	1.85	GM12878_H3K27ac
chr8	127234000	127236000	1.9	GM12878_H3K27ac
chr8	127236000	127238000	2.23	GM12878_H3K27ac
chr8	127238000	127240000	1.72	GM12878_H3K27ac
chr8	127240000	127242000	1.93	GM12878_H3K27ac
chr8	127242000	127244000	1.89	GM12878_H3K27ac
chr8	127244000	127246000	2.03	GM12878_H3K27ac
chr8	127246000	127248000	2.25	GM12878_H3K27ac
chr8	127248000	127250000	2.15	GM12878_H3K27ac
chr8	127250000	127252000	1.77	GM12878_H3K27ac
chr8	127252000	127254000	2.07	GM12878_H3K27ac
chr8	127254000	127256000	1.73	GM12878_H3K27ac
chr8	127256000	127258000	2.17	GM12878_H3K27ac
chr8	127258000	127260000	1.93	GM12878_H3K27ac
chr8	127260000	127262000	2.23	GM12878_H3K27ac
chr8	127262000	127264000	2.3	GM12878_H3K27ac
chr8	127264000	127266000	2.16	GM12878_H3K27ac
chr8	127266000	127268000	2.27	GM12878_H3K27ac
chr8	127268000	127270000	1.78	GM12878_H3K27ac
chr8	127270000	127272000	1.84	GM12878_H3K27ac
chr8	127272000	127274000	1.91	GM12878_H3K27ac
chr8	127274000	127276000	2.17	GM12878_H3K27ac
chr8	127276000	127278000	2.14	GM12878_H3K27ac
chr8	127278000	127280000	2.28	GM12878_H3K27ac
chr8	127280000	127282000	1.82	GM12878_H3K27ac
chr8	127282000	127284000	1.78	GM12878_H3K27ac
chr8	127284000	127286000	1.77	GM12878_H3K27ac
chr8	127286000	127288000	1.76	GM12878_H3K27ac
chr8	127288000	127290000	1.86	GM12878_H3K27ac
chr8	127290000	127292000	1.89	GM12878_H3K27ac
chr8	127292000	127294000	2.28	GM12878_H3K27ac
chr8	127294000	127296000	2.25	GM12878_H3K27ac
chr8	127296000	127298000	2.08	GM12878_H3K27ac
chr8	127298000	127300000	1.78	GM12878_H3K27ac
chr8	127300000	127302000	2.28	GM12878_H3K27ac
chr8	127302000	127304000	1.97	GM12878_H3K27ac
chr8	127304000	127306000	2.19	GM12878_H3K27ac
chr8	127306000	127308000	1.8	GM12878_H3K27ac
chr8	127308000	127310000	2.28	GM12878_H3K27ac
chr8	127310000	127312000	1.81	GM12878_H3K27ac
chr8	127312000	127314000	2.07	GM12878_H3K27ac
chr8	127314000	127316000	3.69	GM12878_H3K27ac
chr8	127316000	127318000	8.21	GM12878_H3K27ac
chr8	127318000	127320000	24.95	GM12878_H3K27ac
chr8	127320000	127322000	35.42	GM12878_H3K27ac
chr8	127322000	127324000	45.93	GM12878_H3K27ac
chr8	127324000	127326000	23.06	GM12878_H3K27ac
chr8	127326000	127328000	9.81	GM12878_H3K27ac
chr8	127328000	127330000	4.79	GM12878_H3K27ac
chr8	127330000	127332000	2.01	GM12878_H3K27ac
chr8	127332000	127334000	2.09	GM12878_H3K27ac
chr8	127334000	127336000	2.04	GM12878_H3K27ac
chr8	127336000	127338000	1.99	GM12878_H3K27ac
chr8	127338000	127340000	1.93	GM12878_H3K27ac
chr8	127340000	127342000	1.73	GM12878_H3K27ac
chr8	127342000	127344000	1.77	GM12878_H3K27ac
chr8	127344000	127346000	2.09	GM12878_H3K27ac
chr8	127346000	127348000	1.91	GM12878_H3K27ac
chr8	127348000	127350000	1.76	GM12878_H3K27ac
chr8	127350000	127352000	2.28	GM12878_H3K27ac
chr8	127352000	127354000	1.94	GM12878_H3K27ac
chr8	127354000	127356000	2.16	GM12878_H3K27ac
chr8	127356000	127358000	2.28	GM12878_H3K27ac
chr8	127358000	127360000	2.13	GM12878_H3K27ac
chr8	127360000	127362000	1.72	GM12878_H3K27ac
chr8	127362000	127364000	1.88	GM12878_H3K27ac
chr8	127364000	127366000	2.2	GM12878_H3K27ac
chr8	127366000	127368000	2.07	GM12878_H3K27ac
chr8	127368000	127370000	2.01	GM12878_H3K27ac
chr8	127370000	127372000	2.21	GM12878_H3K27ac
chr8	127372000	127374000	1.8	GM12878_H3K27ac
chr8	127374000	127376000	1.85	GM12878_H3K27ac
chr8	127376000	127378000	2.22	GM12878_H3K27ac
chr8	127378000	127380000	2.04	GM12878_H3K27ac
chr8	127380000	127382000	1.86	GM12878_H3K27ac
chr8	127382000	127384000	2.15	GM12878_H3K27ac
chr8	127384000	127386000	2.2	GM12878_H3K27ac
chr8	127386000	127388000	1.99	GM12878_H3K27ac
chr8	127388000	127390000	1.92	GM12878_H3K27ac
chr8	127390000	127392000	1.91	GM12878_H3K27ac
chr8	127392000	127394000	2.23	GM12878_H3K27ac
chr8	127394000	127396000	1.78	GM12878_H3K27ac
chr8	127396000	127398000	2.16	GM12878_H3K27ac
chr8	127398000	127400000	1.85	GM12878_H3K27ac
chr8	127400000	127402000	2.0	GM12878_H3K27ac
chr8	127402000	127404000	1.96	GM12878_H3K27ac
chr8	127404000	127406000	2.15	GM12878_H3K27ac
chr8	127406000	127408000	1.86	GM12878_H3K27ac
chr8	127408000	127410000	1.83	GM12878_H3K27ac
chr8	127410000	127412000	2.05	GM12878_H3K27ac
chr8	127412000	127414000	1.95	GM12878_H3K27ac
chr8	127414000	127416000	1.92	GM12878_H3K27ac
chr8	127416000	127418000	2.09	GM12878_H3K27ac
chr8	127418000	127420000	1.76	GM12878_H3K27ac
chr8	127420000	127422000	1.82	GM12878_H3K27ac
chr8	127422000	127424000	1.83	GM12878_H3K27ac
chr8	127424000	127426000	2.07	GM12878_H3K27ac
chr8	127426000	127428000	2.17	GM12878_H3K27ac
chr8	127428000	127430000	1.86	GM12878_H3K27ac
chr8	127430000	127432000	1.91	GM12878_H3K27ac
chr8	127432000	127434000	1.97	GM12878_H3K27ac
