chrom	start	end	chrom2	start2	end2	count	resolution
chr11	2600000	2610000	chr11	2830000	2840000	8	10000
chr11	2600000	2610000	chr11	2840000	2850000	7	10000
chr11	2600000	2610000	chr11	2850000	2860000	6	10000
chr11	2600000	2610000	chr11	2860000	2870000	6	10000
chr11	2600000	2610000	chr11	2870000	2880000	5	10000
chr11	2600000	2610000	chr11	2880000	2890000	4	10000
chr11	2600000	2610000	chr11	2890000	2900000	5	10000
chr11	2600000	2610000	chr11	2900000	2910000	5	10000
chr11	2600000	2610000	chr11	2910000	2920000	4	10000
chr11	2600000	2610000	chr11	2920000	2930000	4	10000
chr11	2600000	2610000	chr11	2930000	2940000	1	10000
chr11	2600000	2610000	chr11	2940000	2950000	2	10000
chr11	2600000	2610000	chr11	2950000	2960000	1	10000
chr11	2600000	2610000	chr11	2960000	2970000	1	10000
chr11	2600000	2610000	chr11	2970000	2980000	1	10000
chr11	2600000	2610000	chr11	2980000	2990000	1	10000
chr11	2600000	2610000	chr11	2990000	3000000	1	10000
chr11	2600000	2610000	chr11	3000000	3010000	1	10000
chr11	2600000	2610000	chr11	3010000	3020000	1	10000
chr11	2600000	2610000	chr11	3020000	3030000	1	10000
chr11	2600000	2610000	chr11	3030000	3040000	1	10000
chr11	2600000	2610000	chr11	3040000	3050000	1	10000
chr11	2600000	2610000	chr11	3050000	3060000	1	10000
chr11	2600000	2610000	chr11	3060000	3070000	1	10000
chr11	2600000	2610000	chr11	3070000	3080000	1	10000
chr11	2610000	2620000	chr11	2610000	2620000	604	10000
chr11	2610000	2620000	chr11	2620000	2630000	212	10000
chr11	2610000	2620000	chr11	2630000	2640000	130	10000
chr11	2610000	2620000	chr11	2640000	2650000	97	10000
chr11	2610000	2620000	chr11	2650000	2660000	79	10000
chr11	2610000	2620000	chr11	2660000	2670000	55	10000
chr11	2610000	2620000	chr11	2670000	2680000	44	10000
chr11	2610000	2620000	chr11	2680000	2690000	28	10000
chr11	2610000	2620000	chr11	2690000	2700000	24	10000
chr11	2610000	2620000	chr11	2700000	2710000	21	10000
chr11	2610000	2620000	chr11	2710000	2720000	21	10000
chr11	2610000	2620000	chr11	2720000	2730000	21	10000
chr11	2610000	2620000	chr11	2730000	2740000	17	10000
chr11	2610000	2620000	chr11	2740000	2750000	15	10000
chr11	2610000	2620000	chr11	2750000	2760000	11	10000
chr11	2610000	2620000	chr11	2760000	2770000	10	10000
chr11	2610000	2620000	chr11	2770000	2780000	9	10000
chr11	2610000	2620000	chr11	2780000	2790000	11	10000
chr11	2610000	2620000	chr11	2790000	2800000	11	10000
chr11	2610000	2620000	chr11	2800000	2810000	8	10000
chr11	2610000	2620000	chr11	2810000	2820000	7	10000
chr11	2610000	2620000	chr11	2820000	2830000	8	10000
chr11	2610000	2620000	chr11	2830000	2840000	7	10000
chr11	2610000	2620000	chr11	2840000	2850000	7	10000
chr11	2610000	2620000	chr11	2850000	2860000	6	10000
chr11	2610000	2620000	chr11	2860000	2870000	5	10000
chr11	2610000	2620000	chr11	2870000	2880000	6	10000
chr11	2610000	2620000	chr11	2880000	2890000	5	10000
chr11	2610000	2620000	chr11	2890000	2900000	6	10000
chr11	2610000	2620000	chr11	2900000	2910000	5	10000
chr11	2610000	2620000	chr11	2910000	2920000	4	10000
chr11	2610000	2620000	chr11	2920000	2930000	5	10000
chr11	2610000	2620000	chr11	2930000	2940000	2	10000
chr11	2610000	2620000	chr11	2940000	2950000	1	10000
chr11	2610000	2620000	chr11	2950000	2960000	2	10000
chr11	2610000	2620000	chr11	2960000	2970000	2	10000
chr11	2610000	2620000	chr11	2970000	2980000	1	10000
chr11	2610000	2620000	chr11	2980000	2990000	1	10000
chr11	2610000	2620000	chr11	2990000	3000000	1	10000
chr11	2610000	2620000	chr11	3000000	3010000	1	10000
chr11	2610000	2620000	chr11	3010000	3020000	1	10000
chr11	2610000	2620000	chr11	3020000	3030000	1	10000
chr11	2610000	2620000	chr11	3030000	3040000	1	10000
chr11	2610000	2620000	chr11	3040000	3050000	1	10000
chr11	2610000	2620000	chr11	3050000	3060000	1	10000
chr11	2610000	2620000	chr11	3060000	3070000	1	10000
chr11	2610000	2620000	chr11	3070000	3080000	1	10000
chr11	2620000	2630000	chr11	2620000	2630000	748	10000
chr11	2620000	2630000	chr11	2630000	2640000	241	10000
chr11	2620000	2630000	chr11	2640000	2650000	117	10000
chr11	2620000	2630000	chr11	2650000	2660000	110	10000
chr11	2620000	2630000	chr11	2660000	2670000	58	10000
chr11	2620000	2630000	chr11	2670000	2680000	52	10000
chr11	2620000	2630000	chr11	2680000	2690000	39	10000
chr11	2620000	2630000	chr11	2690000	2700000	37	10000
chr11	2620000	2630000	chr11	2700000	2710000	32	10000
chr11	2620000	2630000	chr11	2710000	2720000	21	10000
chr11	2620000	2630000	chr11	2720000	2730000	18	10000
chr11	2620000	2630000	chr11	2730000	2740000	20	10000
chr11	2620000	2630000	chr11	2740000	2750000	15	10000
chr11	2620000	2630000	chr11	2750000	2760000	15	10000
chr11	2620000	2630000	chr11	2760000	2770000	15	10000
chr11	2620000	2630000	chr11	2770000	2780000	13	10000
chr11	2620000	2630000	chr11	2780000	2790000	11	10000
chr11	2620000	2630000	chr11	2790000	2800000	9	10000
chr11	2620000	2630000	chr11	2800000	2810000	7	10000
chr11	2620000	2630000	chr11	2810000	2820000	9	10000
chr11	2620000	2630000	chr11	2820000	2830000	8	10000
chr11	2620000	2630000	chr11	2830000	2840000	6	10000
chr11	2620000	2630000	chr11	2840000	2850000	6	10000
chr11	2620000	2630000	chr11	2850000	2860000	5	10000
chr11	2620000	2630000	chr11	2860000	2870000	5	10000
chr11	2620000	2630000	chr11	2870000	2880000	5	10000
chr11	2620000	2630000	chr11	2880000	2890000	6	10000
chr11	2620000	2630000	chr11	2890000	2900000	5	10000
chr11	2620000	2630000	chr11	2900000	2910000	5	10000
chr11	2620000	2630000	chr11	2910000	2920000	4	10000
chr11	2620000	2630000	chr11	2920000	2930000	4	10000
chr11	2620000	2630000	chr11	2930000	2940000	1	10000
chr11	2620000	2630000	chr11	2940000	2950000	1	10000
chr11	2620000	2630000	chr11	2950000	2960000	2	10000
chr11	2620000	2630000	chr11	2960000	2970000	1	10000
chr11	2620000	2630000	chr11	2970000	2980000	1	10000
chr11	2620000	2630000	chr11	2980000	2990000	1	10000
chr11	2620000	2630000	chr11	2990000	3000000	1	10000
chr11	2620000	2630000	chr11	3000000	3010000	1	10000
chr11	2620000	2630000	chr11	3010000	3020000	1	10000
chr11	2620000	2630000	chr11	3020000	3030000	1	10000
chr11	2620000	2630000	chr11	3030000	3040000	1	10000
chr11	2620000	2630000	chr11	3040000	3050000	1	10000
chr11	2620000	2630000	chr11	3050000	3060000	1	10000
chr11	2620000	2630000	chr11	3060000	3070000	1	10000
chr11	2620000	2630000	chr11	3070000	3080000	1	10000
chr11	2630000	2640000	chr11	2630000	2640000	622	10000
chr11	2630000	2640000	chr11	2640000	2650000	256	10000
chr11	2630000	2640000	chr11	2650000	2660000	146	10000
chr11	2630000	2640000	chr11	2660000	2670000	112	10000
chr11	2630000	2640000	chr11	2670000	2680000	57	10000
chr11	2630000	2640000	chr11	2680000	2690000	52	10000
chr11	2630000	2640000	chr11	2690000	2700000	42	10000
chr11	2630000	2640000	chr11	2700000	2710000	30	10000
chr11	2630000	2640000	chr11	2710000	2720000	33	10000
chr11	2630000	2640000	chr11	2720000	2730000	20	10000
chr11	2630000	2640000	chr11	2730000	2740000	23	10000
chr11	2630000	2640000	chr11	2740000	2750000	16	10000
chr11	2630000	2640000	chr11	2750000	2760000	18	10000
chr11	2630000	2640000	chr11	2760000	2770000	12	10000
chr11	2630000	2640000	chr11	2770000	2780000	13	10000
chr11	2630000	2640000	chr11	2780000	2790000	12	10000
chr11	2630000	2640000	chr11	2790000	2800000	12	10000
chr11	2630000	2640000	chr11	2800000	2810000	9	10000
chr11	2630000	2640000	chr11	2810000	2820000	10	10000
chr11	2630000	2640000	chr11	2820000	2830000	8	10000
chr11	2630000	2640000	chr11	2830000	2840000	9	10000
chr11	2630000	2640000	chr11	2840000	2850000	8	10000
chr11	2630000	2640000	chr11	2850000	2860000	8	10000
chr11	2630000	2640000	chr11	2860000	2870000	8	10000
chr11	2630000	2640000	chr11	2870000	2880000	5	10000
chr11	2630000	2640000	chr11	2880000	2890000	6	10000
chr11	2630000	2640000	chr11	2890000	2900000	4	10000
chr11	2630000	2640000	chr11	2900000	2910000	4	10000
chr11	2630000	2640000	chr11	2910000	2920000	5	10000
chr11	2630000	2640000	chr11	2920000	2930000	4	10000
chr11	2630000	2640000	chr11	2930000	2940000	2	10000
chr11	2630000	2640000	chr11	2940000	2950000	1	10000
chr11	2630000	2640000	chr11	2950000	2960000	2	10000
chr11	2630000	2640000	chr11	2960000	2970000	2	10000
chr11	2630000	2640000	chr11	2970000	2980000	1	10000
chr11	2630000	2640000	chr11	2980000	2990000	2	10000
chr11	2630000	2640000	chr11	2990000	3000000	1	10000
chr11	2630000	2640000	chr11	3000000	3010000	1	10000
chr11	2630000	2640000	chr11	3010000	3020000	1	10000
chr11	2630000	2640000	chr11	3020000	3030000	1	10000
chr11	2630000	2640000	chr11	3030000	3040000	1	10000
chr11	2630000	2640000	chr11	3040000	3050000	1	10000
chr11	2630000	2640000	chr11	3050000	3060000	1	10000
chr11	2630000	2640000	chr11	3060000	3070000	1	10000
chr11	2630000	2640000	chr11	3070000	3080000	1	10000
chr11	2640000	2650000	chr11	2640000	2650000	717	10000
chr11	2640000	2650000	chr11	2650000	2660000	263	10000
chr11	2640000	2650000	chr11	2660000	2670000	159	10000
chr11	2640000	2650000	chr11	2670000	2680000	88	10000
chr11	2640000	2650000	chr11	2680000	2690000	74	10000
chr11	2640000	2650000	chr11	2690000	2700000	48	10000
chr11	2640000	2650000	chr11	2700000	2710000	45	10000
chr11	2640000	2650000	chr11	2710000	2720000	32	10000
chr11	2640000	2650000	chr11	2720000	2730000	32	10000
chr11	2640000	2650000	chr11	2730000	2740000	21	10000
chr11	2640000	2650000	chr11	2740000	2750000	24	10000
chr11	2640000	2650000	chr11	2750000	2760000	19	10000
chr11	2640000	2650000	chr11	2760000	2770000	14	10000
chr11	2640000	2650000	chr11	2770000	2780000	14	10000
chr11	2640000	2650000	chr11	2780000	2790000	14	10000
chr11	2640000	2650000	chr11	2790000	2800000	12	10000
chr11	2640000	2650000	chr11	2800000	2810000	12	10000
chr11	2640000	2650000	chr11	2810000	2820000	9	10000
chr11	2640000	2650000	chr11	2820000	2830000	8	10000
chr11	2640000	2650000	chr11	2830000	2840000	8	10000
chr11	2640000	2650000	chr11	2840000	2850000	7	10000
chr11	2640000	2650000	chr11	2850000	2860000	8	10000
chr11	2640000	2650000	chr11	2860000	2870000	6	10000
chr11	2640000	2650000	chr11	2870000	2880000	6	10000
chr11	2640000	2650000	chr11	2880000	2890000	5	10000
chr11	2640000	2650000	chr11	2890000	2900000	7	10000
chr11	2640000	2650000	chr11	2900000	2910000	5	10000
chr11	2640000	2650000	chr11	2910000	2920000	5	10000
chr11	2640000	2650000	chr11	2920000	2930000	4	10000
chr11	2640000	2650000	chr11	2930000	2940000	2	10000
chr11	2640000	2650000	chr11	2940000	2950000	2	10000
chr11	2640000	2650000	chr11	2950000	2960000	2	10000
chr11	2640000	2650000	chr11	2960000	2970000	2	10000
chr11	2640000	2650000	chr11	2970000	2980000	2	10000
chr11	2640000	2650000	chr11	2980000	2990000	1	10000
chr11	2640000	2650000	chr11	2990000	3000000	1	10000
chr11	2640000	2650000	chr11	3000000	3010000	1	10000
chr11	2640000	2650000	chr11	3010000	3020000	1	10000
chr11	2640000	2650000	chr11	3020000	3030000	1	10000
chr11	2640000	2650000	chr11	3030000	3040000	1	10000
chr11	2640000	2650000	chr11	3040000	3050000	1	10000
chr11	2640000	2650000	chr11	3050000	3060000	1	10000
chr11	2640000	2650000	chr11	3060000	3070000	1	10000
chr11	2640000	2650000	chr11	3070000	3080000	1	10000
chr11	2650000	2660000	chr11	2650000	2660000	670	10000
chr11	2650000	2660000	chr11	2660000	2670000	278	10000
chr11	2650000	2660000	chr11	2670000	2680000	156	10000
chr11	2650000	2660000	chr11	2680000	2690000	111	10000
chr11	2650000	2660000	chr11	2690000	2700000	59	10000
chr11	2650000	2660000	chr11	2700000	2710000	61	10000
chr11	2650000	2660000	chr11	2710000	2720000	33	10000
chr11	2650000	2660000	chr11	2720000	2730000	31	10000
chr11	2650000	2660000	chr11	2730000	2740000	25	10000
chr11	2650000	2660000	chr11	2740000	2750000	23	10000
chr11	2650000	2660000	chr11	2750000	2760000	24	10000
chr11	2650000	2660000	chr11	2760000	2770000	21	10000
chr11	2650000	2660000	chr11	2770000	2780000	13	10000
chr11	2650000	2660000	chr11	2780000	2790000	16	10000
chr11	2650000	2660000	chr11	2790000	2800000	14	10000
chr11	2650000	2660000	chr11	2800000	2810000	12	10000
chr11	2650000	2660000	chr11	2810000	2820000	9	10000
chr11	2650000	2660000	chr11	2820000	2830000	11	10000
chr11	2650000	2660000	chr11	2830000	2840000	8	10000
chr11	2650000	2660000	chr11	2840000	2850000	9	10000
chr11	2650000	2660000	chr11	2850000	2860000	7	10000
chr11	2650000	2660000	chr11	2860000	2870000	8	10000
chr11	2650000	2660000	chr11	2870000	2880000	7	10000
chr11	2650000	2660000	chr11	2880000	2890000	6	10000
chr11	2650000	2660000	chr11	2890000	2900000	7	10000
chr11	2650000	2660000	chr11	2900000	2910000	6	10000
chr11	2650000	2660000	chr11	2910000	2920000	6	10000
chr11	2650000	2660000	chr11	2920000	2930000	4	10000
chr11	2650000	2660000	chr11	2930000	2940000	2	10000
chr11	2650000	2660000	chr11	2940000	2950000	2	10000
chr11	2650000	2660000	chr11	2950000	2960000	2	10000
chr11	2650000	2660000	chr11	2960000	2970000	2	10000
chr11	2650000	2660000	chr11	2970000	2980000	1	10000
chr11	2650000	2660000	chr11	2980000	2990000	1	10000
chr11	2650000	2660000	chr11	2990000	3000000	1	10000
chr11	2650000	2660000	chr11	3000000	3010000	1	10000
chr11	2650000	2660000	chr11	3010000	3020000	1	10000
chr11	2650000	2660000	chr11	3020000	3030000	1	10000
chr11	2650000	2660000	chr11	3030000	3040000	1	10000
chr11	2650000	2660000	chr11	3040000	3050000	1	10000
chr11	2650000	2660000	chr11	3050000	3060000	1	10000
chr11	2650000	2660000	chr11	3060000	3070000	1	10000
chr11	2650000	2660000	chr11	3070000	3080000	1	10000
chr11	2660000	2670000	chr11	2660000	2670000	705	10000
chr11	2660000	2670000	chr11	2670000	2680000	288	10000
chr11	2660000	2670000	chr11	2680000	2690000	167	10000
chr11	2660000	2670000	chr11	2690000	2700000	81	10000
chr11	2660000	2670000	chr11	2700000	2710000	78	10000
chr11	2660000	2670000	chr11	2710000	2720000	58	10000
chr11	2660000	2670000	chr11	2720000	2730000	37	10000
chr11	2660000	2670000	chr11	2730000	2740000	29	10000
chr11	2660000	2670000	chr11	2740000	2750000	23	10000
chr11	2660000	2670000	chr11	2750000	2760000	28	10000
chr11	2660000	2670000	chr11	2760000	2770000	21	10000
chr11	2660000	2670000	chr11	2770000	2780000	17	10000
chr11	2660000	2670000	chr11	2780000	2790000	18	10000
chr11	2660000	2670000	chr11	2790000	2800000	12	10000
chr11	2660000	2670000	chr11	2800000	2810000	11	10000
chr11	2660000	2670000	chr11	2810000	2820000	14	10000
chr11	2660000	2670000	chr11	2820000	2830000	11	10000
chr11	2660000	2670000	chr11	2830000	2840000	10	10000
chr11	2660000	2670000	chr11	2840000	2850000	10	10000
chr11	2660000	2670000	chr11	2850000	2860000	9	10000
chr11	2660000	2670000	chr11	2860000	2870000	7	10000
chr11	2660000	2670000	chr11	2870000	2880000	6	10000
chr11	2660000	2670000	chr11	2880000	2890000	7	10000
chr11	2660000	2670000	chr11	2890000	2900000	6	10000
chr11	2660000	2670000	chr11	2900000	2910000	6	10000
chr11	2660000	2670000	chr11	2910000	2920000	5	10000
chr11	2660000	2670000	chr11	2920000	2930000	6	10000
chr11	2660000	2670000	chr11	2930000	2940000	2	10000
chr11	2660000	2670000	chr11	2940000	2950000	2	10000
chr11	2660000	2670000	chr11	2950000	2960000	2	10000
chr11	2660000	2670000	chr11	2960000	2970000	1	10000
chr11	2660000	2670000	chr11	2970000	2980000	1	10000
chr11	2660000	2670000	chr11	2980000	2990000	1	10000
chr11	2660000	2670000	chr11	2990000	3000000	1	10000
chr11	2660000	2670000	chr11	3000000	3010000	1	10000
chr11	2660000	2670000	chr11	3010000	3020000	1	10000
chr11	2660000	2670000	chr11	3020000	3030000	1	10000
chr11	2660000	2670000	chr11	3030000	3040000	1	10000
chr11	2660000	2670000	chr11	3040000	3050000	1	10000
chr11	2660000	2670000	chr11	3050000	3060000	1	10000
chr11	2660000	2670000	chr11	3060000	3070000	1	10000
chr11	2660000	2670000	chr11	3070000	3080000	1	10000
chr11	2670000	2680000	chr11	2670000	2680000	674	10000
chr11	2670000	2680000	chr11	2680000	2690000	258	10000
chr11	2670000	2680000	chr11	2690000	2700000	150	10000
chr11	2670000	2680000	chr11	2700000	2710000	93	10000
chr11	2670000	2680000	chr11	2710000	2720000	67	10000
chr11	2670000	2680000	chr11	2720000	2730000	60	10000
chr11	2670000	2680000	chr11	2730000	2740000	47	10000
chr11	2670000	2680000	chr11	2740000	2750000	28	10000
chr11	2670000	2680000	chr11	2750000	2760000	29	10000
chr11	2670000	2680000	chr11	2760000	2770000	21	10000
chr11	2670000	2680000	chr11	2770000	2780000	20	10000
chr11	2670000	2680000	chr11	2780000	2790000	17	10000
chr11	2670000	2680000	chr11	2790000	2800000	18	10000
chr11	2670000	2680000	chr11	2800000	2810000	16	10000
chr11	2670000	2680000	chr11	2810000	2820000	12	10000
chr11	2670000	2680000	chr11	2820000	2830000	14	10000
chr11	2670000	2680000	chr11	2830000	2840000	13	10000
chr11	2670000	2680000	chr11	2840000	2850000	8	10000
chr11	2670000	2680000	chr11	2850000	2860000	10	10000
chr11	2670000	2680000	chr11	2860000	2870000	8	10000
chr11	2670000	2680000	chr11	2870000	2880000	8	10000
chr11	2670000	2680000	chr11	2880000	2890000	9	10000
chr11	2670000	2680000	chr11	2890000	2900000	6	10000
chr11	2670000	2680000	chr11	2900000	2910000	7	10000
chr11	2670000	2680000	chr11	2910000	2920000	6	10000
chr11	2670000	2680000	chr11	2920000	2930000	6	10000
chr11	2670000	2680000	chr11	2930000	2940000	3	10000
chr11	2670000	2680000	chr11	2940000	2950000	2	10000
chr11	2670000	2680000	chr11	2950000	2960000	2	10000
chr11	2670000	2680000	chr11	2960000	2970000	2	10000
chr11	2670000	2680000	chr11	2970000	2980000	2	10000
chr11	2670000	2680000	chr11	2980000	2990000	1	10000
chr11	2670000	2680000	chr11	2990000	3000000	1	10000
chr11	2670000	2680000	chr11	3000000	3010000	2	10000
chr11	2670000	2680000	chr11	3010000	3020000	2	10000
chr11	2670000	2680000	chr11	3020000	3030000	1	10000
chr11	2670000	2680000	chr11	3030000	3040000	2	10000
chr11	2670000	2680000	chr11	3040000	3050000	1	10000
chr11	2670000	2680000	chr11	3050000	3060000	1	10000
chr11	2670000	2680000	chr11	3060000	3070000	1	10000
chr11	2670000	2680000	chr11	3070000	3080000	1	10000
chr11	2680000	2690000	chr11	2680000	2690000	678	10000
chr11	2680000	2690000	chr11	2690000	2700000	262	10000
chr11	2680000	2690000	chr11	2700000	2710000	136	10000
chr11	2680000	2690000	chr11	2710000	2720000	107	10000
chr11	2680000	2690000	chr11	2720000	2730000	73	10000
chr11	2680000	2690000	chr11	2730000	2740000	54	10000
chr11	2680000	2690000	chr11	2740000	2750000	45	10000
chr11	2680000	2690000	chr11	2750000	2760000	38	10000
chr11	2680000	2690000	chr11	2760000	2770000	30	10000
chr11	2680000	2690000	chr11	2770000	2780000	28	10000
chr11	2680000	2690000	chr11	2780000	2790000	20	10000
chr11	2680000	2690000	chr11	2790000	2800000	16	10000
chr11	2680000	2690000	chr11	2800000	2810000	18	10000
chr11	2680000	2690000	chr11	2810000	2820000	17	10000
chr11	2680000	2690000	chr11	2820000	2830000	12	10000
chr11	2680000	2690000	chr11	2830000	2840000	11	10000
chr11	2680000	2690000	chr11	2840000	2850000	9	10000
chr11	2680000	2690000	chr11	2850000	2860000	12	10000
chr11	2680000	2690000	chr11	2860000	2870000	11	10000
chr11	2680000	2690000	chr11	2870000	2880000	10	10000
chr11	2680000	2690000	chr11	2880000	2890000	7	10000
chr11	2680000	2690000	chr11	2890000	2900000	6	10000
chr11	2680000	2690000	chr11	2900000	2910000	7	10000
chr11	2680000	2690000	chr11	2910000	2920000	7	10000
chr11	2680000	2690000	chr11	2920000	2930000	6	10000
chr11	2680000	2690000	chr11	2930000	2940000	3	10000
chr11	2680000	2690000	chr11	2940000	2950000	2	10000
chr11	2680000	2690000	chr11	2950000	2960000	2	10000
chr11	2680000	2690000	chr11	2960000	2970000	2	10000
chr11	2680000	2690000	chr11	2970000	2980000	2	10000
chr11	2680000	2690000	chr11	2980000	2990000	2	10000
chr11	2680000	2690000	chr11	2990000	3000000	2	10000
chr11	2680000	2690000	chr11	3000000	3010000	2	10000
chr11	2680000	2690000	chr11	3010000	3020000	2	10000
chr11	2680000	2690000	chr11	3020000	3030000	2	10000
chr11	2680000	2690000	chr11	3030000	3040000	1	10000
chr11	2680000	2690000	chr11	3040000	3050000	1	10000
chr11	2680000	2690000	chr11	3050000	3060000	1	10000
chr11	2680000	2690000	chr11	3060000	3070000	1	10000
chr11	2680000	2690000	chr11	3070000	3080000	1	10000
chr11	2690000	2700000	chr11	2690000	2700000	698	10000
chr11	2690000	2700000	chr11	2700000	2710000	264	10000
chr11	2690000	2700000	chr11	2710000	2720000	145	10000
chr11	2690000	2700000	chr11	2720000	2730000	79	10000
chr11	2690000	2700000	chr11	2730000	2740000	79	10000
chr11	2690000	2700000	chr11	2740000	2750000	49	10000
chr11	2690000	2700000	chr11	2750000	2760000	45	10000
chr11	2690000	2700000	chr11	2760000	2770000	38	10000
chr11	2690000	2700000	chr11	2770000	2780000	26	10000
chr11	2690000	2700000	chr11	2780000	2790000	27	10000
chr11	2690000	2700000	chr11	2790000	2800000	21	10000
chr11	2690000	2700000	chr11	2800000	2810000	21	10000
chr11	2690000	2700000	chr11	2810000	2820000	18	10000
chr11	2690000	2700000	chr11	2820000	2830000	15	10000
chr11	2690000	2700000	chr11	2830000	2840000	15	10000
chr11	2690000	2700000	chr11	2840000	2850000	11	10000
chr11	2690000	2700000	chr11	2850000	2860000	11	10000
chr11	2690000	2700000	chr11	2860000	2870000	10	10000
chr11	2690000	2700000	chr11	2870000	2880000	9	10000
chr11	2690000	2700000	chr11	2880000	2890000	7	10000
chr11	2690000	2700000	chr11	2890000	2900000	6	10000
chr11	2690000	2700000	chr11	2900000	2910000	9	10000
chr11	2690000	2700000	chr11	2910000	2920000	7	10000
chr11	2690000	2700000	chr11	2920000	2930000	7	10000
chr11	2690000	2700000	chr11	2930000	2940000	3	10000
chr11	2690000	2700000	chr11	2940000	2950000	2	10000
chr11	2690000	2700000	chr11	2950000	2960000	2	10000
chr11	2690000	2700000	chr11	2960000	2970000	2	10000
chr11	2690000	2700000	chr11	2970000	2980000	2	10000
chr11	2690000	2700000	chr11	2980000	2990000	1	10000
chr11	2690000	2700000	chr11	2990000	3000000	2	10000
chr11	2690000	2700000	chr11	3000000	3010000	2	10000
chr11	2690000	2700000	chr11	3010000	3020000	1	10000
chr11	2690000	2700000	chr11	3020000	3030000	1	10000
chr11	2690000	2700000	chr11	3030000	3040000	1	10000
chr11	2690000	2700000	chr11	3040000	3050000	2	10000
chr11	2690000	2700000	chr11	3050000	3060000	1	10000
chr11	2690000	2700000	chr11	3060000	3070000	1	10000
chr11	2690000	2700000	chr11	3070000	3080000	1	10000
chr11	2700000	2710000	chr11	2700000	2710000	743	10000
chr11	2700000	2710000	chr11	2710000	2720000	297	10000
chr11	2700000	2710000	chr11	2720000	2730000	149	10000
chr11	2700000	2710000	chr11	2730000	2740000	81	10000
chr11	2700000	2710000	chr11	2740000	2750000	68	10000
chr11	2700000	2710000	chr11	2750000	2760000	52	10000
chr11	2700000	2710000	chr11	2760000	2770000	38	10000
chr11	2700000	2710000	chr11	2770000	2780000	36	10000
chr11	2700000	2710000	chr11	2780000	2790000	30	10000
chr11	2700000	2710000	chr11	2790000	2800000	28	10000
chr11	2700000	2710000	chr11	2800000	2810000	23	10000
chr11	2700000	2710000	chr11	2810000	2820000	20	10000
chr11	2700000	2710000	chr11	2820000	2830000	16	10000
chr11	2700000	2710000	chr11	2830000	2840000	17	10000
chr11	2700000	2710000	chr11	2840000	2850000	11	10000
chr11	2700000	2710000	chr11	2850000	2860000	11	10000
chr11	2700000	2710000	chr11	2860000	2870000	13	10000
chr11	2700000	2710000	chr11	2870000	2880000	10	10000
chr11	2700000	2710000	chr11	2880000	2890000	9	10000
chr11	2700000	2710000	chr11	2890000	2900000	8	10000
chr11	2700000	2710000	chr11	2900000	2910000	7	10000
chr11	2700000	2710000	chr11	2910000	2920000	8	10000
chr11	2700000	2710000	chr11	2920000	2930000	8	10000
chr11	2700000	2710000	chr11	2930000	2940000	2	10000
chr11	2700000	2710000	chr11	2940000	2950000	2	10000
chr11	2700000	2710000	chr11	2950000	2960000	2	10000
chr11	2700000	2710000	chr11	2960000	2970000	2	10000
chr11	2700000	2710000	chr11	2970000	2980000	2	10000
chr11	2700000	2710000	chr11	2980000	2990000	2	10000
chr11	2700000	2710000	chr11	2990000	3000000	2	10000
chr11	2700000	2710000	chr11	3000000	3010000	1	10000
chr11	2700000	2710000	chr11	3010000	3020000	1	10000
chr11	2700000	2710000	chr11	3020000	3030000	2	10000
chr11	2700000	2710000	chr11	3030000	3040000	1	10000
chr11	2700000	2710000	chr11	3040000	3050000	2	10000
chr11	2700000	2710000	chr11	3050000	3060000	1	10000
chr11	2700000	2710000	chr11	3060000	3070000	1	10000
chr11	2700000	2710000	chr11	3070000	3080000	1	10000
chr11	2710000	2720000	chr11	2710000	2720000	743	10000
chr11	2710000	2720000	chr11	2720000	2730000	221	10000
chr11	2710000	2720000	chr11	2730000	2740000	143	10000
chr11	2710000	2720000	chr11	2740000	2750000	105	10000
chr11	2710000	2720000	chr11	2750000	2760000	54	10000
chr11	2710000	2720000	chr11	2760000	2770000	46	10000
chr11	2710000	2720000	chr11	2770000	2780000	45	10000
chr11	2710000	2720000	chr11	2780000	2790000	38	10000
chr11	2710000	2720000	chr11	2790000	2800000	28	10000
chr11	2710000	2720000	chr11	2800000	2810000	24	10000
chr11	2710000	2720000	chr11	2810000	2820000	24	10000
chr11	2710000	2720000	chr11	2820000	2830000	19	10000
chr11	2710000	2720000	chr11	2830000	2840000	17	10000
chr11	2710000	2720000	chr11	2840000	2850000	12	10000
chr11	2710000	2720000	chr11	2850000	2860000	15	10000
chr11	2710000	2720000	chr11	2860000	2870000	11	10000
chr11	2710000	2720000	chr11	2870000	2880000	11	10000
chr11	2710000	2720000	chr11	2880000	2890000	8	10000
chr11	2710000	2720000	chr11	2890000	2900000	11	10000
chr11	2710000	2720000	chr11	2900000	2910000	9	10000
chr11	2710000	2720000	chr11	2910000	2920000	8	10000
chr11	2710000	2720000	chr11	2920000	2930000	9	10000
chr11	2710000	2720000	chr11	2930000	2940000	3	10000
chr11	2710000	2720000	chr11	2940000	2950000	2	10000
chr11	2710000	2720000	chr11	2950000	2960000	2	10000
chr11	2710000	2720000	chr11	2960000	2970000	2	10000
chr11	2710000	2720000	chr11	2970000	2980000	2	10000
chr11	2710000	2720000	chr11	2980000	2990000	2	10000
chr11	2710000	2720000	chr11	2990000	3000000	2	10000
chr11	2710000	2720000	chr11	3000000	3010000	2	10000
chr11	2710000	2720000	chr11	3010000	3020000	1	10000
