chrom	start	end	coverage	sample
MN908947.3	18200	18400	8534.79	SAMPLE_44
MN908947.3	18400	18600	9970.55	SAMPLE_44
MN908947.3	18600	18800	15085.02	SAMPLE_44
MN908947.3	18800	19000	12845.32	SAMPLE_44
MN908947.3	19000	19200	3432.76	SAMPLE_44
MN908947.3	19200	19400	1352.56	SAMPLE_44
MN908947.3	19400	19600	186.17	SAMPLE_44
MN908947.3	19600	19800	2271.86	SAMPLE_44
MN908947.3	19800	20000	1926.98	SAMPLE_44
MN908947.3	20000	20200	239.09	SAMPLE_44
MN908947.3	20200	20400	137.84	SAMPLE_44
MN908947.3	20400	20600	1916.18	SAMPLE_44
MN908947.3	20600	20800	2761.64	SAMPLE_44
MN908947.3	20800	21000	7169.22	SAMPLE_44
MN908947.3	21000	21200	4003.28	SAMPLE_44
MN908947.3	21200	21400	99.89	SAMPLE_44
MN908947.3	21400	21600	224.9	SAMPLE_44
MN908947.3	21600	21800	2970.93	SAMPLE_44
MN908947.3	21800	22000	3449.2	SAMPLE_44
MN908947.3	22000	22200	1179.55	SAMPLE_44
MN908947.3	22200	22400	761.03	SAMPLE_44
MN908947.3	22400	22600	1008.02	SAMPLE_44
MN908947.3	22600	22800	2975.15	SAMPLE_44
MN908947.3	22800	23000	1575.2	SAMPLE_44
MN908947.3	23000	23200	3164.01	SAMPLE_44
MN908947.3	23200	23400	10605.7	SAMPLE_44
MN908947.3	23400	23600	10105.58	SAMPLE_44
MN908947.3	23600	23800	2421.45	SAMPLE_44
MN908947.3	23800	24000	945.54	SAMPLE_44
MN908947.3	24000	24200	2113.68	SAMPLE_44
MN908947.3	24200	24400	2834.51	SAMPLE_44
MN908947.3	24400	24600	2815.83	SAMPLE_44
MN908947.3	24600	24800	8599.42	SAMPLE_44
MN908947.3	24800	25000	11624.06	SAMPLE_44
MN908947.3	25000	25200	11684.76	SAMPLE_44
MN908947.3	25200	25400	8498.7	SAMPLE_44
MN908947.3	25400	25600	592.88	SAMPLE_44
MN908947.3	25600	25800	621.75	SAMPLE_44
MN908947.3	25800	26000	509.07	SAMPLE_44
MN908947.3	26000	26200	91.83	SAMPLE_44
MN908947.3	26200	26400	2452.25	SAMPLE_44
MN908947.3	26400	26600	3941.19	SAMPLE_44
MN908947.3	26600	26800	6894.76	SAMPLE_44
MN908947.3	26800	27000	6524.8	SAMPLE_44
MN908947.3	27000	27200	2282.71	SAMPLE_44
MN908947.3	27200	27400	4085.15	SAMPLE_44
MN908947.3	27400	27600	2863.7	SAMPLE_44
MN908947.3	27600	27800	26.4	SAMPLE_44
MN908947.3	27800	28000	2627.35	SAMPLE_44
MN908947.3	28000	28200	6281.91	SAMPLE_44
MN908947.3	28200	28400	8616.42	SAMPLE_44
MN908947.3	28400	28600	8024.69	SAMPLE_44
MN908947.3	28600	28800	5574.22	SAMPLE_44
MN908947.3	28800	29000	381.99	SAMPLE_44
MN908947.3	29000	29200	3894.43	SAMPLE_44
MN908947.3	29200	29400	3972.84	SAMPLE_44
MN908947.3	29400	29600	1816	SAMPLE_44
MN908947.3	29600	29800	2603.34	SAMPLE_44
MN908947.3	29800	29903	626.97	SAMPLE_44
MN908947.3	0	200	5032.87	SAMPLE_34
MN908947.3	200	400	8560.51	SAMPLE_34
MN908947.3	400	600	5299.65	SAMPLE_34
MN908947.3	600	800	8323.4	SAMPLE_34
MN908947.3	800	1000	7574.32	SAMPLE_34
MN908947.3	1000	1200	7314.55	SAMPLE_34
MN908947.3	1200	1400	5123.66	SAMPLE_34
MN908947.3	1400	1600	474.44	SAMPLE_34
MN908947.3	1600	1800	2149.58	SAMPLE_34
MN908947.3	1800	2000	1597.61	SAMPLE_34
MN908947.3	2000	2200	47.44	SAMPLE_34
MN908947.3	2200	2400	1244.47	SAMPLE_34
MN908947.3	2400	2600	1382.69	SAMPLE_34
MN908947.3	2600	2800	44.56	SAMPLE_34
MN908947.3	2800	3000	2294.19	SAMPLE_34
MN908947.3	3000	3200	2947.07	SAMPLE_34
MN908947.3	3200	3400	3788.67	SAMPLE_34
MN908947.3	3400	3600	2600.87	SAMPLE_34
MN908947.3	3600	3800	365.34	SAMPLE_34
MN908947.3	3800	4000	1312.3	SAMPLE_34
MN908947.3	4000	4200	3910.02	SAMPLE_34
MN908947.3	4200	4400	4922.72	SAMPLE_34
MN908947.3	4400	4600	2255.15	SAMPLE_34
MN908947.3	4600	4800	2470.15	SAMPLE_34
MN908947.3	4800	5000	2202.43	SAMPLE_34
MN908947.3	5000	5200	81.1	SAMPLE_34
MN908947.3	5200	5400	4251.05	SAMPLE_34
MN908947.3	5400	5600	6583.23	SAMPLE_34
MN908947.3	5600	5800	8910.34	SAMPLE_34
MN908947.3	5800	6000	5800	SAMPLE_34
MN908947.3	6000	6200	3029.37	SAMPLE_34
MN908947.3	6200	6400	6743.7	SAMPLE_34
MN908947.3	6400	6600	6360.93	SAMPLE_34
MN908947.3	6600	6800	5763.72	SAMPLE_34
MN908947.3	6800	7000	1676.08	SAMPLE_34
MN908947.3	7000	7200	253.84	SAMPLE_34
MN908947.3	7200	7400	2278.6	SAMPLE_34
MN908947.3	7400	7600	7169.66	SAMPLE_34
MN908947.3	7600	7800	4766.08	SAMPLE_34
MN908947.3	7800	8000	5135.86	SAMPLE_34
MN908947.3	8000	8200	13492.07	SAMPLE_34
MN908947.3	8200	8400	8375.69	SAMPLE_34
MN908947.3	8400	8600	469.95	SAMPLE_34
MN908947.3	8600	8800	243.37	SAMPLE_34
MN908947.3	8800	9000	831.56	SAMPLE_34
MN908947.3	9000	9200	1799.75	SAMPLE_34
MN908947.3	9200	9400	1117.36	SAMPLE_34
MN908947.3	9400	9600	5778.1	SAMPLE_34
MN908947.3	9600	9800	7802.73	SAMPLE_34
MN908947.3	9800	10000	1513.91	SAMPLE_34
MN908947.3	10000	10200	3365.37	SAMPLE_34
MN908947.3	10200	10400	4806.75	SAMPLE_34
MN908947.3	10400	10600	3825.66	SAMPLE_34
MN908947.3	10600	10800	3144.11	SAMPLE_34
MN908947.3	10800	11000	1315.75	SAMPLE_34
MN908947.3	11000	11200	8781.37	SAMPLE_34
MN908947.3	11200	11400	12328.46	SAMPLE_34
MN908947.3	11400	11600	2969.96	SAMPLE_34
MN908947.3	11600	11800	2547.05	SAMPLE_34
MN908947.3	11800	12000	8122.83	SAMPLE_34
MN908947.3	12000	12200	11209.4	SAMPLE_34
MN908947.3	12200	12400	5500.65	SAMPLE_34
MN908947.3	12400	12600	12178.41	SAMPLE_34
MN908947.3	12600	12800	14456.83	SAMPLE_34
MN908947.3	12800	13000	5089.79	SAMPLE_34
MN908947.3	13000	13200	26292.51	SAMPLE_34
MN908947.3	13200	13400	24347.15	SAMPLE_34
MN908947.3	13400	13600	265.77	SAMPLE_34
MN908947.3	13600	13800	555.92	SAMPLE_34
MN908947.3	13800	14000	483.81	SAMPLE_34
MN908947.3	14000	14200	0	SAMPLE_34
MN908947.3	14200	14400	2640.22	SAMPLE_34
MN908947.3	14400	14600	3141.08	SAMPLE_34
MN908947.3	14600	14800	2740.7	SAMPLE_34
MN908947.3	14800	15000	2092.93	SAMPLE_34
MN908947.3	15000	15200	482.95	SAMPLE_34
MN908947.3	15200	15400	1078.24	SAMPLE_34
MN908947.3	15400	15600	5538.57	SAMPLE_34
MN908947.3	15600	15800	7941.02	SAMPLE_34
MN908947.3	15800	16000	10536.01	SAMPLE_34
MN908947.3	16000	16200	9569.07	SAMPLE_34
MN908947.3	16200	16400	879.36	SAMPLE_34
MN908947.3	16400	16600	882.18	SAMPLE_34
MN908947.3	16600	16800	1407.36	SAMPLE_34
MN908947.3	16800	17000	4959.54	SAMPLE_34
MN908947.3	17000	17200	18674.26	SAMPLE_34
MN908947.3	17200	17400	20325.16	SAMPLE_34
MN908947.3	17400	17600	6198.52	SAMPLE_34
MN908947.3	17600	17800	5081.42	SAMPLE_34
MN908947.3	17800	18000	4444.41	SAMPLE_34
MN908947.3	18000	18200	2486.3	SAMPLE_34
MN908947.3	18200	18400	3190.8	SAMPLE_34
MN908947.3	18400	18600	5003.36	SAMPLE_34
MN908947.3	18600	18800	9417.84	SAMPLE_34
MN908947.3	18800	19000	8827.26	SAMPLE_34
MN908947.3	19000	19200	3238.22	SAMPLE_34
MN908947.3	19200	19400	1350.21	SAMPLE_34
MN908947.3	19400	19600	108.63	SAMPLE_34
MN908947.3	19600	19800	1283.39	SAMPLE_34
MN908947.3	19800	20000	1057.91	SAMPLE_34
MN908947.3	20000	20200	175.54	SAMPLE_34
MN908947.3	20200	20400	94.99	SAMPLE_34
MN908947.3	20400	20600	3659.07	SAMPLE_34
MN908947.3	20600	20800	5027.97	SAMPLE_34
MN908947.3	20800	21000	11351.82	SAMPLE_34
MN908947.3	21000	21200	6308.06	SAMPLE_34
MN908947.3	21200	21400	115.57	SAMPLE_34
MN908947.3	21400	21600	430.5	SAMPLE_34
MN908947.3	21600	21800	2191.69	SAMPLE_34
MN908947.3	21800	22000	2196.69	SAMPLE_34
MN908947.3	22000	22200	750.86	SAMPLE_34
MN908947.3	22200	22400	502.02	SAMPLE_34
MN908947.3	22400	22600	596.7	SAMPLE_34
MN908947.3	22600	22800	1810.3	SAMPLE_34
MN908947.3	22800	23000	1849.8	SAMPLE_34
MN908947.3	23000	23200	5860	SAMPLE_34
MN908947.3	23200	23400	16052.94	SAMPLE_34
MN908947.3	23400	23600	15254.65	SAMPLE_34
MN908947.3	23600	23800	3523.71	SAMPLE_34
MN908947.3	23800	24000	720.1	SAMPLE_34
MN908947.3	24000	24200	1853.14	SAMPLE_34
MN908947.3	24200	24400	2888.71	SAMPLE_34
MN908947.3	24400	24600	3081.13	SAMPLE_34
MN908947.3	24600	24800	9639.12	SAMPLE_34
MN908947.3	24800	25000	13220.2	SAMPLE_34
MN908947.3	25000	25200	17605.08	SAMPLE_34
MN908947.3	25200	25400	15543.27	SAMPLE_34
MN908947.3	25400	25600	5200.21	SAMPLE_34
MN908947.3	25600	25800	1870.52	SAMPLE_34
MN908947.3	25800	26000	625.69	SAMPLE_34
MN908947.3	26000	26200	33.42	SAMPLE_34
MN908947.3	26200	26400	3146.96	SAMPLE_34
MN908947.3	26400	26600	5590.72	SAMPLE_34
MN908947.3	26600	26800	9647.92	SAMPLE_34
MN908947.3	26800	27000	8314.83	SAMPLE_34
MN908947.3	27000	27200	2511.02	SAMPLE_34
MN908947.3	27200	27400	4850.15	SAMPLE_34
MN908947.3	27400	27600	3150.72	SAMPLE_34
MN908947.3	27600	27800	30.86	SAMPLE_34
MN908947.3	27800	28000	3869.77	SAMPLE_34
MN908947.3	28000	28200	10012.53	SAMPLE_34
MN908947.3	28200	28400	13261.11	SAMPLE_34
MN908947.3	28400	28600	12111.02	SAMPLE_34
MN908947.3	28600	28800	8557.3	SAMPLE_34
MN908947.3	28800	29000	369.8	SAMPLE_34
MN908947.3	29000	29200	5410.61	SAMPLE_34
MN908947.3	29200	29400	5251.08	SAMPLE_34
MN908947.3	29400	29600	1570.58	SAMPLE_34
MN908947.3	29600	29800	2127.69	SAMPLE_34
MN908947.3	29800	29903	534.03	SAMPLE_34
MN908947.3	0	200	1624.36	SAMPLE_33
MN908947.3	200	400	3726.33	SAMPLE_33
MN908947.3	400	600	5293.94	SAMPLE_33
MN908947.3	600	800	6421.59	SAMPLE_33
MN908947.3	800	1000	3853.63	SAMPLE_33
MN908947.3	1000	1200	2676.88	SAMPLE_33
MN908947.3	1200	1400	2477.44	SAMPLE_33
MN908947.3	1400	1600	1293.29	SAMPLE_33
MN908947.3	1600	1800	2225.4	SAMPLE_33
MN908947.3	1800	2000	3444.37	SAMPLE_33
MN908947.3	2000	2200	3625.98	SAMPLE_33
MN908947.3	2200	2400	3001.58	SAMPLE_33
MN908947.3	2400	2600	4326.28	SAMPLE_33
MN908947.3	2600	2800	3331.04	SAMPLE_33
MN908947.3	2800	3000	6065.43	SAMPLE_33
MN908947.3	3000	3200	5394.06	SAMPLE_33
MN908947.3	3200	3400	3186.08	SAMPLE_33
MN908947.3	3400	3600	3015.13	SAMPLE_33
MN908947.3	3600	3800	1426.14	SAMPLE_33
MN908947.3	3800	4000	3746.98	SAMPLE_33
MN908947.3	4000	4200	6605.5	SAMPLE_33
MN908947.3	4200	4400	8271.01	SAMPLE_33
MN908947.3	4400	4600	6179.47	SAMPLE_33
MN908947.3	4600	4800	4937.47	SAMPLE_33
MN908947.3	4800	5000	3780.61	SAMPLE_33
MN908947.3	5000	5200	949.05	SAMPLE_33
MN908947.3	5200	5400	5037.13	SAMPLE_33
MN908947.3	5400	5600	7047.71	SAMPLE_33
MN908947.3	5600	5800	7226.02	SAMPLE_33
MN908947.3	5800	6000	3969.41	SAMPLE_33
MN908947.3	6000	6200	2480.24	SAMPLE_33
MN908947.3	6200	6400	13826.7	SAMPLE_33
MN908947.3	6400	6600	8863.13	SAMPLE_33
MN908947.3	6600	6800	4119.94	SAMPLE_33
MN908947.3	6800	7000	1604.56	SAMPLE_33
MN908947.3	7000	7200	3500.78	SAMPLE_33
MN908947.3	7200	7400	5131.4	SAMPLE_33
MN908947.3	7400	7600	6783.3	SAMPLE_33
MN908947.3	7600	7800	5308.04	SAMPLE_33
MN908947.3	7800	8000	4646.93	SAMPLE_33
MN908947.3	8000	8200	5750.59	SAMPLE_33
MN908947.3	8200	8400	5479.31	SAMPLE_33
MN908947.3	8400	8600	2962.79	SAMPLE_33
MN908947.3	8600	8800	4373.55	SAMPLE_33
MN908947.3	8800	9000	5516.3	SAMPLE_33
MN908947.3	9000	9200	5179.59	SAMPLE_33
MN908947.3	9200	9400	7465.03	SAMPLE_33
MN908947.3	9400	9600	10696.43	SAMPLE_33
MN908947.3	9600	9800	6413.56	SAMPLE_33
MN908947.3	9800	10000	3702.09	SAMPLE_33
MN908947.3	10000	10200	4776.77	SAMPLE_33
MN908947.3	10200	10400	3899.97	SAMPLE_33
MN908947.3	10400	10600	4687.6	SAMPLE_33
MN908947.3	10600	10800	7996.82	SAMPLE_33
MN908947.3	10800	11000	6781.67	SAMPLE_33
MN908947.3	11000	11200	7273.24	SAMPLE_33
MN908947.3	11200	11400	12013.26	SAMPLE_33
MN908947.3	11400	11600	7799.39	SAMPLE_33
MN908947.3	11600	11800	6912.6	SAMPLE_33
MN908947.3	11800	12000	4803.48	SAMPLE_33
MN908947.3	12000	12200	5739.65	SAMPLE_33
MN908947.3	12200	12400	6156.52	SAMPLE_33
MN908947.3	12400	12600	7541.91	SAMPLE_33
MN908947.3	12600	12800	8261.09	SAMPLE_33
MN908947.3	12800	13000	4434.1	SAMPLE_33
MN908947.3	13000	13200	16314.25	SAMPLE_33
MN908947.3	13200	13400	16167.92	SAMPLE_33
MN908947.3	13400	13600	6191.47	SAMPLE_33
MN908947.3	13600	13800	5582.39	SAMPLE_33
MN908947.3	13800	14000	4864.55	SAMPLE_33
MN908947.3	14000	14200	4692.13	SAMPLE_33
MN908947.3	14200	14400	4190.16	SAMPLE_33
MN908947.3	14400	14600	3754.79	SAMPLE_33
MN908947.3	14600	14800	5168.4	SAMPLE_33
MN908947.3	14800	15000	4380.03	SAMPLE_33
MN908947.3	15000	15200	1680.08	SAMPLE_33
MN908947.3	15200	15400	4896.86	SAMPLE_33
MN908947.3	15400	15600	5606.63	SAMPLE_33
MN908947.3	15600	15800	3879.5	SAMPLE_33
MN908947.3	15800	16000	6230.53	SAMPLE_33
MN908947.3	16000	16200	7293.54	SAMPLE_33
MN908947.3	16200	16400	4585.04	SAMPLE_33
MN908947.3	16400	16600	3881.99	SAMPLE_33
MN908947.3	16600	16800	4019.65	SAMPLE_33
MN908947.3	16800	17000	7155.03	SAMPLE_33
MN908947.3	17000	17200	11148.96	SAMPLE_33
MN908947.3	17200	17400	7881.2	SAMPLE_33
MN908947.3	17400	17600	5249.15	SAMPLE_33
MN908947.3	17600	17800	4639.95	SAMPLE_33
MN908947.3	17800	18000	3389.78	SAMPLE_33
MN908947.3	18000	18200	5559.14	SAMPLE_33
MN908947.3	18200	18400	5310.88	SAMPLE_33
MN908947.3	18400	18600	5570.77	SAMPLE_33
MN908947.3	18600	18800	7601.05	SAMPLE_33
MN908947.3	18800	19000	7391.22	SAMPLE_33
MN908947.3	19000	19200	3427.92	SAMPLE_33
MN908947.3	19200	19400	1407.76	SAMPLE_33
MN908947.3	19400	19600	224.59	SAMPLE_33
MN908947.3	19600	19800	2962.55	SAMPLE_33
MN908947.3	19800	20000	2722.93	SAMPLE_33
MN908947.3	20000	20200	696.58	SAMPLE_33
MN908947.3	20200	20400	377.38	SAMPLE_33
MN908947.3	20400	20600	2356.36	SAMPLE_33
MN908947.3	20600	20800	3371.17	SAMPLE_33
MN908947.3	20800	21000	5362.42	SAMPLE_33
MN908947.3	21000	21200	2829.47	SAMPLE_33
MN908947.3	21200	21400	269.56	SAMPLE_33
MN908947.3	21400	21600	1078.4	SAMPLE_33
MN908947.3	21600	21800	2674.74	SAMPLE_33
MN908947.3	21800	22000	2209.21	SAMPLE_33
MN908947.3	22000	22200	1940.11	SAMPLE_33
MN908947.3	22200	22400	1509.73	SAMPLE_33
MN908947.3	22400	22600	988.27	SAMPLE_33
MN908947.3	22600	22800	2160.41	SAMPLE_33
MN908947.3	22800	23000	2403.54	SAMPLE_33
MN908947.3	23000	23200	3448.44	SAMPLE_33
MN908947.3	23200	23400	5145.32	SAMPLE_33
MN908947.3	23400	23600	6476.41	SAMPLE_33
MN908947.3	23600	23800	2674.99	SAMPLE_33
MN908947.3	23800	24000	1940.88	SAMPLE_33
MN908947.3	24000	24200	3167.47	SAMPLE_33
MN908947.3	24200	24400	3537.89	SAMPLE_33
MN908947.3	24400	24600	2702.48	SAMPLE_33
MN908947.3	24600	24800	4805.08	SAMPLE_33
MN908947.3	24800	25000	5012.5	SAMPLE_33
MN908947.3	25000	25200	6981.65	SAMPLE_33
MN908947.3	25200	25400	7516.91	SAMPLE_33
MN908947.3	25400	25600	2659.81	SAMPLE_33
MN908947.3	25600	25800	6624.19	SAMPLE_33
MN908947.3	25800	26000	6207.55	SAMPLE_33
MN908947.3	26000	26200	3333.08	SAMPLE_33
MN908947.3	26200	26400	4751.58	SAMPLE_33
MN908947.3	26400	26600	3827.74	SAMPLE_33
MN908947.3	26600	26800	3400.25	SAMPLE_33
MN908947.3	26800	27000	6662.82	SAMPLE_33
MN908947.3	27000	27200	5902.39	SAMPLE_33
MN908947.3	27200	27400	2600.03	SAMPLE_33
MN908947.3	27400	27600	2102.47	SAMPLE_33
MN908947.3	27600	27800	265.11	SAMPLE_33
MN908947.3	27800	28000	2257.54	SAMPLE_33
MN908947.3	28000	28200	3090.05	SAMPLE_33
MN908947.3	28200	28400	3880.9	SAMPLE_33
MN908947.3	28400	28600	4999.05	SAMPLE_33
MN908947.3	28600	28800	4667	SAMPLE_33
MN908947.3	28800	29000	2105.69	SAMPLE_33
MN908947.3	29000	29200	3376.8	SAMPLE_33
MN908947.3	29200	29400	3752.92	SAMPLE_33
MN908947.3	29400	29600	4551.24	SAMPLE_33
MN908947.3	29600	29800	4921.69	SAMPLE_33
MN908947.3	29800	29903	879.45	SAMPLE_33
MN908947.3	0	200	1588.68	SAMPLE_35
MN908947.3	200	400	3184.3	SAMPLE_35
MN908947.3	400	600	4552.22	SAMPLE_35
MN908947.3	600	800	5656.1	SAMPLE_35
MN908947.3	800	1000	3663.92	SAMPLE_35
MN908947.3	1000	1200	2681.92	SAMPLE_35
MN908947.3	1200	1400	2565.97	SAMPLE_35
MN908947.3	1400	1600	1507.88	SAMPLE_35
MN908947.3	1600	1800	2185.93	SAMPLE_35
MN908947.3	1800	2000	2647.59	SAMPLE_35
MN908947.3	2000	2200	2134.2	SAMPLE_35
MN908947.3	2200	2400	2348.88	SAMPLE_35
MN908947.3	2400	2600	3613.33	SAMPLE_35
MN908947.3	2600	2800	2379.14	SAMPLE_35
MN908947.3	2800	3000	3053.08	SAMPLE_35
MN908947.3	3000	3200	2594.94	SAMPLE_35
MN908947.3	3200	3400	3537.51	SAMPLE_35
MN908947.3	3400	3600	3236.29	SAMPLE_35
MN908947.3	3600	3800	1472.86	SAMPLE_35
MN908947.3	3800	4000	3632.15	SAMPLE_35
MN908947.3	4000	4200	6136.33	SAMPLE_35
MN908947.3	4200	4400	7489.92	SAMPLE_35
MN908947.3	4400	4600	5439.06	SAMPLE_35
MN908947.3	4600	4800	4448.87	SAMPLE_35
MN908947.3	4800	5000	3811.22	SAMPLE_35
MN908947.3	5000	5200	1149.27	SAMPLE_35
MN908947.3	5200	5400	4807.75	SAMPLE_35
MN908947.3	5400	5600	6415.96	SAMPLE_35
MN908947.3	5600	5800	7055.67	SAMPLE_35
MN908947.3	5800	6000	3997.57	SAMPLE_35
MN908947.3	6000	6200	2293.54	SAMPLE_35
MN908947.3	6200	6400	12570.21	SAMPLE_35
MN908947.3	6400	6600	8286.27	SAMPLE_35
MN908947.3	6600	6800	4239.73	SAMPLE_35
MN908947.3	6800	7000	1896.38	SAMPLE_35
MN908947.3	7000	7200	3229.35	SAMPLE_35
MN908947.3	7200	7400	4736.88	SAMPLE_35
MN908947.3	7400	7600	6972.62	SAMPLE_35
MN908947.3	7600	7800	5578.89	SAMPLE_35
MN908947.3	7800	8000	4683.72	SAMPLE_35
MN908947.3	8000	8200	5908.77	SAMPLE_35
MN908947.3	8200	8400	5524.26	SAMPLE_35
MN908947.3	8400	8600	3096.31	SAMPLE_35
MN908947.3	8600	8800	3841.32	SAMPLE_35
MN908947.3	8800	9000	4969.71	SAMPLE_35
MN908947.3	9000	9200	5060.86	SAMPLE_35
MN908947.3	9200	9400	6950.06	SAMPLE_35
MN908947.3	9400	9600	10108.85	SAMPLE_35
MN908947.3	9600	9800	6431.29	SAMPLE_35
MN908947.3	9800	10000	3472.82	SAMPLE_35
MN908947.3	10000	10200	4367.23	SAMPLE_35
MN908947.3	10200	10400	3776.97	SAMPLE_35
MN908947.3	10400	10600	4647.1	SAMPLE_35
MN908947.3	10600	10800	7615.2	SAMPLE_35
MN908947.3	10800	11000	6213.6	SAMPLE_35
MN908947.3	11000	11200	7245.19	SAMPLE_35
MN908947.3	11200	11400	11433.41	SAMPLE_35
MN908947.3	11400	11600	7082.58	SAMPLE_35
MN908947.3	11600	11800	6845.47	SAMPLE_35
MN908947.3	11800	12000	4884.62	SAMPLE_35
MN908947.3	12000	12200	5969.32	SAMPLE_35
MN908947.3	12200	12400	6255.72	SAMPLE_35
MN908947.3	12400	12600	7343.44	SAMPLE_35
MN908947.3	12600	12800	7995.89	SAMPLE_35
MN908947.3	12800	13000	4408.48	SAMPLE_35
MN908947.3	13000	13200	11744.72	SAMPLE_35
MN908947.3	13200	13400	11625.84	SAMPLE_35
MN908947.3	13400	13600	4212.18	SAMPLE_35
MN908947.3	13600	13800	3630.49	SAMPLE_35
MN908947.3	13800	14000	3786.27	SAMPLE_35
MN908947.3	14000	14200	4791.59	SAMPLE_35
MN908947.3	14200	14400	4162.03	SAMPLE_35
MN908947.3	14400	14600	3718.73	SAMPLE_35
MN908947.3	14600	14800	5517.32	SAMPLE_35
MN908947.3	14800	15000	4350.83	SAMPLE_35
MN908947.3	15000	15200	1643.99	SAMPLE_35
MN908947.3	15200	15400	4521.81	SAMPLE_35
MN908947.3	15400	15600	5313.43	SAMPLE_35
MN908947.3	15600	15800	3902.88	SAMPLE_35
MN908947.3	15800	16000	6181.61	SAMPLE_35
MN908947.3	16000	16200	7088.94	SAMPLE_35
MN908947.3	16200	16400	3909.98	SAMPLE_35
MN908947.3	16400	16600	3859.22	SAMPLE_35
MN908947.3	16600	16800	4192.12	SAMPLE_35
MN908947.3	16800	17000	6749.5	SAMPLE_35
MN908947.3	17000	17200	10669.85	SAMPLE_35
MN908947.3	17200	17400	7741.13	SAMPLE_35
MN908947.3	17400	17600	4739.31	SAMPLE_35
MN908947.3	17600	17800	4593.86	SAMPLE_35
MN908947.3	17800	18000	3401.9	SAMPLE_35
MN908947.3	18000	18200	4970.11	SAMPLE_35
MN908947.3	18200	18400	4804.81	SAMPLE_35
MN908947.3	18400	18600	5721.97	SAMPLE_35
MN908947.3	18600	18800	7201.19	SAMPLE_35
MN908947.3	18800	19000	7086.97	SAMPLE_35
MN908947.3	19000	19200	3543.7	SAMPLE_35
MN908947.3	19200	19400	1426.89	SAMPLE_35
MN908947.3	19400	19600	228.58	SAMPLE_35
MN908947.3	19600	19800	3151.28	SAMPLE_35
MN908947.3	19800	20000	2954.72	SAMPLE_35
MN908947.3	20000	20200	886.33	SAMPLE_35
MN908947.3	20200	20400	535.02	SAMPLE_35
MN908947.3	20400	20600	2805.11	SAMPLE_35
MN908947.3	20600	20800	3792.42	SAMPLE_35
MN908947.3	20800	21000	5773.3	SAMPLE_35
MN908947.3	21000	21200	2929.78	SAMPLE_35
MN908947.3	21200	21400	380.48	SAMPLE_35
MN908947.3	21400	21600	1417.07	SAMPLE_35
MN908947.3	21600	21800	3156.63	SAMPLE_35
MN908947.3	21800	22000	2382.76	SAMPLE_35
MN908947.3	22000	22200	2033.08	SAMPLE_35
MN908947.3	22200	22400	1433.73	SAMPLE_35
MN908947.3	22400	22600	891.18	SAMPLE_35
MN908947.3	22600	22800	2306.78	SAMPLE_35
MN908947.3	22800	23000	2120.79	SAMPLE_35
MN908947.3	23000	23200	2887.27	SAMPLE_35
MN908947.3	23200	23400	4682.47	SAMPLE_35
MN908947.3	23400	23600	5855.87	SAMPLE_35
MN908947.3	23600	23800	2482.1	SAMPLE_35
MN908947.3	23800	24000	1876.98	SAMPLE_35
MN908947.3	24000	24200	2936.84	SAMPLE_35
MN908947.3	24200	24400	3376.22	SAMPLE_35
MN908947.3	24400	24600	2669.62	SAMPLE_35
MN908947.3	24600	24800	4732.06	SAMPLE_35
MN908947.3	24800	25000	4968.74	SAMPLE_35
MN908947.3	25000	25200	6958.28	SAMPLE_35
MN908947.3	25200	25400	7101.82	SAMPLE_35
MN908947.3	25400	25600	2450.3	SAMPLE_35
MN908947.3	25600	25800	6204.71	SAMPLE_35
MN908947.3	25800	26000	5285.48	SAMPLE_35
MN908947.3	26000	26200	1858.28	SAMPLE_35
MN908947.3	26200	26400	3850.08	SAMPLE_35
MN908947.3	26400	26600	4170.81	SAMPLE_35
MN908947.3	26600	26800	3252.02	SAMPLE_35
MN908947.3	26800	27000	5351.92	SAMPLE_35
MN908947.3	27000	27200	4510.35	SAMPLE_35
MN908947.3	27200	27400	2730.22	SAMPLE_35
MN908947.3	27400	27600	2146.95	SAMPLE_35
MN908947.3	27600	27800	391.08	SAMPLE_35
MN908947.3	27800	28000	2399.25	SAMPLE_35
MN908947.3	28000	28200	3221.63	SAMPLE_35
MN908947.3	28200	28400	3824.25	SAMPLE_35
MN908947.3	28400	28600	4119.81	SAMPLE_35
MN908947.3	28600	28800	3963.36	SAMPLE_35
MN908947.3	28800	29000	1823.35	SAMPLE_35
MN908947.3	29000	29200	2952.97	SAMPLE_35
MN908947.3	29200	29400	3405.14	SAMPLE_35
MN908947.3	29400	29600	4158.45	SAMPLE_35
MN908947.3	29600	29800	4476.3	SAMPLE_35
MN908947.3	29800	29903	754.6	SAMPLE_35
MN908947.3	0	200	1994.82	SAMPLE_43
MN908947.3	200	400	4412.84	SAMPLE_43
MN908947.3	400	600	6404.53	SAMPLE_43
MN908947.3	600	800	7680.64	SAMPLE_43
MN908947.3	800	1000	4938.97	SAMPLE_43
MN908947.3	1000	1200	4506.45	SAMPLE_43
MN908947.3	1200	1400	3482.28	SAMPLE_43
MN908947.3	1400	1600	1273.08	SAMPLE_43
MN908947.3	1600	1800	3037.3	SAMPLE_43
MN908947.3	1800	2000	2925.7	SAMPLE_43
MN908947.3	2000	2200	1348.75	SAMPLE_43
MN908947.3	2200	2400	2651.13	SAMPLE_43
